City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain Inches (current 3 hours),Snow Inches (current 3 hours)
467,Namatanai,PG,2020-01-17 00:45:25,-3.67,152.43,83.95,75,100,9.62,light rain,2.19,0.0
468,Zharkent,KZ,2020-01-17 00:45:25,44.16,80.0,13.03,98,100,1.97,overcast clouds,0.0,0.0
469,Zhangye,CN,2020-01-17 00:45:25,38.93,100.45,19.45,47,0,2.17,clear sky,0.0,0.0
470,Tautira,PF,2020-01-17 00:45:26,-17.73,-149.15,86.0,66,100,16.98,light rain,0.19,0.0
471,San Cristobal,VE,2020-01-17 00:45:26,7.77,-72.22,55.38,98,68,3.69,light rain,0.63,0.0
472,La Rioja,ES,2020-01-17 00:45:27,42.25,-2.5,41.0,88,100,1.99,light snow,0.0,0.63
473,Iquitos,PE,2020-01-17 00:41:53,-3.75,-73.25,75.83,93,64,2.3,light rain,0.94,0.0
474,Altamont,US,2020-01-17 00:43:12,42.21,-121.74,30.99,94,100,1.99,snow,0.0,1.69
475,Ayolas,PY,2020-01-17 00:45:28,-27.4,-56.9,70.32,85,100,4.41,overcast clouds,0.0,0.0
476,Motihari,IN,2020-01-17 00:45:28,26.65,84.92,62.83,70,89,8.3,overcast clouds,0.0,0.0
477,Dingle,PH,2020-01-17 00:45:29,11.0,122.67,78.35,87,81,8.19,broken clouds,0.0,0.0
478,Sarangani,PH,2020-01-17 00:45:30,5.4,125.46,81.34,79,100,22.82,overcast clouds,0.0,0.0
479,Camana,PE,2020-01-17 00:45:30,-16.62,-72.71,65.23,82,52,4.16,broken clouds,0.0,0.0
480,Rio Gallegos,AR,2020-01-17 00:45:31,-51.62,-69.22,58.21,65,70,27.67,broken clouds,0.0,0.0
481,Redmond,US,2020-01-17 00:45:31,47.67,-122.12,43.0,52,1,5.82,light rain,0.0,0.0
482,Kouango,CF,2020-01-17 00:45:32,4.99,19.96,73.11,27,82,2.53,broken clouds,0.0,0.0
483,Lamont,US,2020-01-17 00:45:32,35.26,-118.91,60.01,80,90,25.28,overcast clouds,0.0,0.0
484,Coxim,BR,2020-01-17 00:45:33,-18.51,-54.76,76.75,84,84,5.32,light rain,1.44,0.0
485,Bullhead City,US,2020-01-17 00:45:33,35.15,-114.57,66.2,25,1,11.41,clear sky,0.0,0.0
486,Yichang,CN,2020-01-17 00:45:33,30.71,111.28,34.07,79,0,0.81,clear sky,0.0,0.0
487,Half Moon Bay,US,2020-01-17 00:43:25,37.46,-122.43,50.0,66,20,16.11,light rain,0.0,0.0
488,Abu Kamal,SY,2020-01-17 00:45:34,34.45,40.92,45.34,88,70,8.03,broken clouds,0.0,0.0
489,Sault Sainte Marie,CA,2020-01-17 00:42:50,46.52,-84.33,17.6,61,75,19.46,light shower snow,0.0,0.0
490,Providencia,MX,2020-01-17 00:45:35,28.72,-111.58,64.0,76,100,1.99,overcast clouds,0.0,0.0
491,Dwarka,IN,2020-01-17 00:45:35,22.24,68.97,67.01,45,0,16.15,clear sky,0.0,0.0
492,Gallup,US,2020-01-17 00:45:35,35.53,-108.74,33.8,86,90,2.51,light rain,0.0,0.0
493,Goure,NE,2020-01-17 00:45:36,13.98,10.27,61.0,36,0,8.99,clear sky,0.0,0.0
494,Port Blair,IN,2020-01-17 00:45:36,11.67,92.75,79.65,78,18,12.53,few clouds,0.0,0.0
495,Lalmohan,BD,2020-01-17 00:45:36,22.34,90.74,65.07,64,0,5.3,clear sky,0.0,0.0
496,Jiangyou,CN,2020-01-17 00:45:37,31.77,104.72,32.11,95,98,0.36,overcast clouds,0.0,0.0
497,Smithers,CA,2020-01-17 00:45:37,54.78,-127.17,-9.4,97,100,4.09,light snow,0.0,0.31
498,Nemuro,JP,2020-01-17 00:45:38,43.32,145.57,26.69,66,0,10.18,clear sky,0.0,0.0
499,Zaozerne,UA,2020-01-17 00:45:38,45.16,33.28,36.91,83,0,9.73,clear sky,0.0,0.0
500,Hobyo,SO,2020-01-17 00:45:39,5.35,48.53,72.36,71,2,20.54,clear sky,0.0,0.0
501,Kieta,PG,2020-01-17 00:45:39,-6.22,155.63,85.66,69,99,10.31,light rain,0.13,0.0
502,Zyryanka,RU,2020-01-17 00:45:39,65.75,150.85,-15.05,97,100,6.89,light snow,0.0,0.13
503,Gull Lake,CA,2020-01-17 00:45:29,50.1,-108.48,-0.02,93,100,9.8,overcast clouds,0.0,0.0
504,Maracaibo,VE,2020-01-17 00:45:40,10.63,-71.64,85.75,64,13,22.84,few clouds,0.0,0.0
505,Ballinasloe,IE,2020-01-17 00:45:41,53.33,-8.22,36.86,88,68,8.05,broken clouds,0.0,0.0
506,Kochevo,RU,2020-01-17 00:45:41,59.6,54.31,29.75,91,100,9.8,light snow,0.0,0.25
507,Bani,DO,2020-01-17 00:45:41,18.28,-70.33,75.99,74,3,3.0,clear sky,0.0,0.0
508,Dudinka,RU,2020-01-17 00:45:42,69.41,86.18,6.98,92,100,24.25,light snow,0.0,0.56
509,Wawa,NG,2020-01-17 00:45:42,9.9,4.42,74.86,36,0,5.99,clear sky,0.0,0.0
510,Waingapu,ID,2020-01-17 00:45:43,-9.66,120.26,82.58,73,88,6.82,overcast clouds,0.0,0.0
511,Arrecife,ES,2020-01-17 00:45:43,28.96,-13.55,59.0,33,26,8.05,scattered clouds,0.0,0.0
512,Minnedosa,CA,2020-01-17 00:45:44,50.25,-99.84,-9.4,57,75,11.41,broken clouds,0.0,0.0
513,Qandala,SO,2020-01-17 00:45:44,11.47,49.87,67.32,72,20,4.43,few clouds,0.0,0.0
514,Bayir,TR,2020-01-17 00:45:45,37.27,28.22,37.15,80,2,1.05,clear sky,0.0,0.0
515,Atambua,ID,2020-01-17 00:45:45,-9.11,124.89,80.67,80,24,2.1,few clouds,0.0,0.0
516,Kolpashevo,RU,2020-01-17 00:45:45,58.31,82.91,13.41,92,99,16.8,light snow,0.0,0.31
517,Lakhdenpokhya,RU,2020-01-17 00:45:46,61.52,30.2,37.99,92,98,8.19,overcast clouds,0.0,0.0
518,Asyut,EG,2020-01-17 00:45:46,27.18,31.18,48.85,75,0,8.68,clear sky,0.0,0.0
519,Yarada,IN,2020-01-17 00:45:46,17.65,83.27,72.05,85,8,11.43,light rain,0.13,0.0
520,Denpasar,ID,2020-01-17 00:45:47,-8.65,115.22,80.6,74,78,2.8,light rain,0.13,0.0
521,Paratinga,BR,2020-01-17 00:45:47,-12.69,-43.18,73.51,59,7,1.63,clear sky,0.0,0.0
522,Dzhankoy,UA,2020-01-17 00:45:47,45.72,34.4,32.36,93,12,3.85,few clouds,0.0,0.0
523,Avanigadda,IN,2020-01-17 00:45:48,16.02,80.92,70.47,89,23,3.27,light rain,0.38,0.0
524,Ambilobe,MG,2020-01-17 00:45:48,-13.2,49.05,75.31,93,61,2.13,broken clouds,0.0,0.0
525,Umm Kaddadah,SD,2020-01-17 00:45:49,13.6,26.69,67.39,31,3,12.71,clear sky,0.0,0.0
526,Port Hedland,AU,2020-01-17 00:45:49,-20.32,118.57,89.08,56,98,13.67,light rain,0.62,0.0
527,Villa Carlos Paz,AR,2020-01-17 00:45:49,-31.42,-64.5,71.01,43,18,2.17,few clouds,0.0,0.0
528,Keskin,TR,2020-01-17 00:45:50,39.67,33.61,27.0,87,15,5.55,few clouds,0.0,0.0
529,Lewisburg,US,2020-01-17 00:45:50,35.45,-86.79,46.4,67,1,9.17,clear sky,0.0,0.0
530,Okhotsk,RU,2020-01-17 00:45:51,59.38,143.3,-14.64,77,96,9.08,overcast clouds,0.0,0.0
