City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain Inches (current 3 hours),Snow Inches (current 3 hours)
460,Dingle,PH,2020-01-13 03:52:38,11.0,122.67,81.46,75,100,8.25,overcast clouds,0.0,0.0
461,Chase,CA,2020-01-13 03:52:39,50.82,-119.69,8.01,54,90,28.86,overcast clouds,0.0,0.0
462,Houma,US,2020-01-13 03:52:39,29.6,-90.72,60.8,93,90,4.7,thunderstorm,0.0,0.0
463,Namanga,KE,2020-01-13 03:52:39,-2.54,36.79,68.74,79,94,2.35,light rain,1.19,0.0
464,Mareeba,AU,2020-01-13 03:52:40,-17.0,145.43,91.99,59,100,12.75,overcast clouds,0.0,0.0
465,Wicklow,IE,2020-01-13 03:52:40,53.0,-6.42,45.0,75,40,13.87,scattered clouds,0.0,0.0
466,Kedrovyy,RU,2020-01-13 03:52:40,56.17,91.82,17.6,67,100,8.95,overcast clouds,0.0,0.0
467,Bafoulabe,ML,2020-01-13 03:52:41,13.81,-10.83,69.85,8,22,6.6,few clouds,0.0,0.0
468,Mocajuba,BR,2020-01-13 03:52:41,-2.58,-49.51,72.5,97,67,1.14,broken clouds,0.0,0.0
469,Yining,CN,2020-01-13 03:52:41,29.04,114.56,46.27,64,19,2.91,few clouds,0.0,0.0
470,Butterworth,MY,2020-01-13 03:52:42,5.4,100.36,87.8,66,20,6.93,few clouds,0.0,0.0
471,Kumluca,TR,2020-01-13 03:52:42,36.37,30.29,46.85,52,0,3.67,clear sky,0.0,0.0
472,Umm Lajj,SA,2020-01-13 03:52:42,25.02,37.27,53.02,29,0,3.85,clear sky,0.0,0.0
473,Jiangyou,CN,2020-01-13 03:52:43,31.77,104.72,37.06,82,100,1.86,overcast clouds,0.0,0.0
474,Pribyslav,CZ,2020-01-13 03:52:43,49.58,15.74,36.0,86,90,2.24,overcast clouds,0.0,0.0
475,Marsa Matruh,EG,2020-01-13 03:52:44,31.35,27.25,42.8,87,0,7.02,clear sky,0.0,0.0
476,Aklavik,CA,2020-01-13 03:52:44,68.22,-135.01,-9.4,83,5,5.82,clear sky,0.0,0.0
477,Sayyan,YE,2020-01-13 03:52:45,15.17,44.32,43.07,71,13,0.27,few clouds,0.0,0.0
478,Sechelt,CA,2020-01-13 03:52:45,49.47,-123.77,34.0,63,90,6.93,overcast clouds,0.0,0.0
479,San Patricio,MX,2020-01-13 03:52:45,19.22,-104.7,80.17,71,39,8.61,scattered clouds,0.0,0.0
480,Ipswich,GB,2020-01-13 03:52:46,52.06,1.16,44.01,93,83,11.41,broken clouds,0.0,0.0
481,Barabai,ID,2020-01-13 03:52:46,-2.58,115.38,86.95,63,58,3.02,broken clouds,0.0,0.0
482,San Joaquin,VE,2020-01-13 03:52:46,10.26,-67.79,77.27,81,2,16.53,clear sky,0.0,0.0
483,Maltahohe,NA,2020-01-13 03:52:47,-24.83,16.98,75.0,50,100,8.37,light rain,0.44,0.0
484,Inuvik,CA,2020-01-13 03:52:47,68.35,-133.72,-9.4,83,5,5.82,clear sky,0.0,0.0
485,Tsabong,BW,2020-01-13 03:52:47,-26.02,22.4,81.03,45,24,8.3,few clouds,0.0,0.0
486,Hamilton,US,2020-01-13 03:51:09,39.18,-84.53,41.0,86,90,2.68,overcast clouds,0.0,0.0
487,Elat,IL,2020-01-13 03:52:48,29.56,34.95,50.0,71,3,6.78,clear sky,0.0,0.0
488,Chernyshevskiy,RU,2020-01-13 03:52:49,63.01,112.47,-7.55,96,94,10.47,overcast clouds,0.0,0.0
489,Vradiyivka,UA,2020-01-13 03:52:49,47.86,30.59,30.09,88,34,7.9,scattered clouds,0.0,0.0
490,Gorin,RU,2020-01-13 03:52:49,51.2,136.67,2.97,86,98,1.95,overcast clouds,0.0,0.0
491,Juegang,CN,2020-01-13 03:52:50,32.32,121.19,46.99,64,77,2.66,broken clouds,0.0,0.0
492,Port Blair,IN,2020-01-13 03:52:50,11.67,92.75,80.6,65,20,3.36,few clouds,0.0,0.0
493,Songkhla,TH,2020-01-13 03:52:51,6.83,100.67,86.0,62,40,12.75,scattered clouds,0.0,0.0
494,Mahibadhoo,MV,2020-01-13 03:52:51,3.78,72.97,81.07,75,99,12.62,overcast clouds,0.0,0.0
495,Padang,ID,2020-01-13 03:52:52,-0.95,100.35,80.31,63,100,2.3,overcast clouds,0.0,0.0
496,Galle,LK,2020-01-13 03:52:52,6.04,80.22,77.45,80,77,11.88,broken clouds,0.0,0.0
497,Pampa,US,2020-01-13 03:52:52,35.54,-100.96,46.4,47,1,12.75,clear sky,0.0,0.0
498,Nome,US,2020-01-13 03:52:52,64.5,-165.41,21.99,85,90,16.11,overcast clouds,0.0,0.0
499,Concarneau,FR,2020-01-13 03:52:53,47.88,-3.92,48.2,93,75,3.36,broken clouds,0.0,0.0
500,Guarapari,BR,2020-01-13 03:52:53,-20.67,-40.5,80.6,78,40,5.82,scattered clouds,0.0,0.0
501,Touros,BR,2020-01-13 03:52:54,-5.2,-35.46,77.0,88,40,3.36,scattered clouds,0.0,0.0
502,Cumberland,US,2020-01-13 03:52:54,35.05,-78.87,66.2,100,75,5.82,light rain,0.0,0.0
503,Kamaishi,JP,2020-01-13 03:52:54,39.27,141.88,35.6,93,75,3.36,broken clouds,0.0,0.0
504,Skelleftea,SE,2020-01-13 03:51:42,64.75,20.95,28.4,74,67,8.05,broken clouds,0.0,0.0
505,Hambantota,LK,2020-01-13 03:52:55,6.12,81.12,80.6,78,90,13.87,overcast clouds,0.0,0.0
506,Waupun,US,2020-01-13 03:52:56,43.63,-88.73,30.99,92,90,6.69,light rain,0.0,0.0
507,Praia,CV,2020-01-13 03:52:56,14.92,-23.51,69.8,73,72,14.99,broken clouds,0.0,0.0
508,Vila Velha,BR,2020-01-13 03:52:57,-20.33,-40.29,80.6,78,40,5.82,scattered clouds,0.0,0.0
509,Pilar,BR,2020-01-13 03:52:58,-9.6,-35.96,75.2,88,40,4.7,scattered clouds,0.0,0.0
510,Ngunguru,NZ,2020-01-13 03:52:58,-35.62,174.5,81.0,70,100,5.99,overcast clouds,0.0,0.0
511,Tome,CL,2020-01-13 03:52:59,-36.62,-72.95,59.0,87,20,10.29,few clouds,0.0,0.0
512,Nenjiang,CN,2020-01-13 03:52:59,49.18,125.22,3.24,81,0,7.2,clear sky,0.0,0.0
513,Meulaboh,ID,2020-01-13 03:52:59,4.14,96.13,80.74,76,0,6.24,clear sky,0.0,0.0
514,Sambava,MG,2020-01-13 03:52:59,-14.27,50.17,71.98,97,49,1.61,light rain,0.19,0.0
515,Bolshaya Martynovka,RU,2020-01-13 03:53:00,47.27,41.67,26.96,89,37,5.99,scattered clouds,0.0,0.0
516,Ibiruba,BR,2020-01-13 03:53:00,-28.63,-53.09,69.51,52,99,9.22,overcast clouds,0.0,0.0
517,Muyezerskiy,RU,2020-01-13 03:53:00,63.93,31.65,29.35,87,100,13.02,overcast clouds,0.0,0.0
518,Sterling,US,2020-01-13 03:53:01,39.01,-77.43,51.01,87,1,3.36,clear sky,0.0,0.0
519,Haapiti,PF,2020-01-13 03:53:01,-17.57,-149.87,84.2,70,90,2.24,overcast clouds,0.0,0.0
520,Necochea,AR,2020-01-13 03:53:02,-38.55,-58.74,53.01,92,0,1.99,clear sky,0.0,0.0
521,Coquimbo,CL,2020-01-13 03:53:02,-29.95,-71.34,59.0,87,0,3.36,clear sky,0.0,0.0
522,Fairbanks,US,2020-01-13 03:51:12,64.84,-147.72,-31.0,73,0,0.4,clear sky,0.0,0.0
523,Narsaq,GL,2020-01-13 03:53:03,60.92,-46.05,1.4,37,0,5.82,clear sky,0.0,0.0
524,College,US,2020-01-13 03:53:03,64.86,-147.8,-20.2,73,0,0.51,clear sky,0.0,0.0
525,Caranavi,BO,2020-01-13 03:53:04,-15.82,-67.55,61.97,98,97,2.59,moderate rain,4.13,0.0
526,Cockburn Town,TC,2020-01-13 03:53:04,21.46,-71.14,78.44,77,13,31.14,light rain,0.19,0.0
527,Matay,EG,2020-01-13 03:53:04,28.42,30.78,46.54,73,22,4.88,few clouds,0.0,0.0
528,Komsomolskiy,UZ,2020-01-13 03:53:05,40.43,71.72,32.0,91,90,13.89,heavy snow,0.0,0.0
529,Umba,RU,2020-01-13 03:53:05,66.69,34.34,28.08,81,100,10.67,overcast clouds,0.0,0.0
530,Dalby,AU,2020-01-13 03:53:05,-27.18,151.27,88.0,42,75,16.11,broken clouds,0.0,0.0
531,Diplo,PK,2020-01-13 03:53:06,24.47,69.58,57.74,60,65,10.98,broken clouds,0.0,0.0
532,Wattegama,LK,2020-01-13 03:53:06,6.8,81.48,80.6,78,90,13.87,overcast clouds,0.0,0.0
533,Riberalta,BO,2020-01-13 03:53:06,-10.98,-66.1,74.3,95,50,2.64,scattered clouds,0.0,0.0
534,Pevek,RU,2020-01-13 03:53:07,69.7,170.31,-1.57,96,100,6.82,light snow,0.0,0.13
535,Luanda,AO,2020-01-13 03:50:22,-8.84,13.23,77.0,88,75,5.82,broken clouds,0.0,0.0
536,Saint-Paul,RE,2020-01-13 03:53:08,-21.01,55.27,82.4,74,0,12.75,clear sky,0.0,0.0
537,Ust-Nera,RU,2020-01-13 03:53:08,64.57,143.2,-35.16,99,100,3.42,overcast clouds,0.0,0.0
538,Vostok,RU,2020-01-13 03:53:09,46.49,135.88,3.87,87,100,3.22,light snow,0.0,0.13
539,Barentu,ER,2020-01-13 03:53:09,15.11,37.59,50.02,80,0,1.81,clear sky,0.0,0.0
540,Dzilam Gonzalez,MX,2020-01-13 03:53:09,21.28,-88.93,77.54,83,21,12.01,few clouds,0.0,0.0
541,Wladyslawowo,PL,2020-01-13 03:53:10,54.79,18.4,42.01,100,90,11.41,light rain,0.0,0.0
542,Jacareacanga,BR,2020-01-13 03:53:10,-6.22,-57.75,71.46,97,51,0.76,broken clouds,0.0,0.0
543,Tanout,NE,2020-01-13 03:53:10,14.97,8.89,71.33,30,91,8.61,overcast clouds,0.0,0.0
544,Teknaf,BD,2020-01-13 03:53:10,20.86,92.31,69.76,52,0,1.16,clear sky,0.0,0.0
545,Grimma,DE,2020-01-13 03:53:11,51.23,12.72,42.01,80,74,6.93,broken clouds,0.0,0.0
546,Ustye,RU,2020-01-13 03:53:11,59.63,39.74,31.98,88,31,10.98,scattered clouds,0.0,0.0
547,Gore,NZ,2020-01-13 03:53:11,-46.1,168.94,59.0,56,35,11.99,scattered clouds,0.0,0.0
548,Lavrentiya,RU,2020-01-13 03:53:12,65.58,-171.0,23.25,96,100,7.02,snow,0.0,1.75
549,Jalu,LY,2020-01-13 03:53:12,29.03,21.55,52.09,53,0,8.9,clear sky,0.0,0.0
550,Krutaya Gorka,RU,2020-01-13 03:53:12,55.36,73.22,14.0,85,87,6.71,light snow,0.0,0.0
551,Constitucion,CL,2020-01-13 03:53:13,-35.33,-72.42,55.89,94,86,7.67,overcast clouds,0.0,0.0
552,Solok,ID,2020-01-13 03:53:13,-0.79,100.66,80.31,63,100,2.3,overcast clouds,0.0,0.0
553,Dejen,ET,2020-01-13 03:53:14,10.17,38.13,64.51,44,43,1.1,scattered clouds,0.0,0.0
554,Esmeraldas,BR,2020-01-13 03:53:14,-19.76,-44.31,77.0,69,100,5.82,overcast clouds,0.0,0.0
555,Shitkino,RU,2020-01-13 03:53:15,56.37,98.35,-3.35,93,0,4.12,clear sky,0.0,0.0
556,Warrington,GB,2020-01-13 03:53:15,53.39,-2.58,42.01,93,20,10.29,few clouds,0.0,0.0
557,Yarensk,RU,2020-01-13 03:53:16,62.17,49.09,32.09,95,100,9.78,light snow,0.0,0.25
558,Sisimiut,GL,2020-01-13 03:53:17,66.94,-53.67,-4.29,51,0,11.65,clear sky,0.0,0.0
559,Kargasok,RU,2020-01-13 03:53:17,59.06,80.86,1.69,96,84,8.08,broken clouds,0.0,0.0
560,Turtas,RU,2020-01-13 03:53:18,58.94,69.13,10.47,93,100,11.41,overcast clouds,0.0,0.0
561,Kongolo,CD,2020-01-13 03:53:18,-5.38,27.0,66.67,97,97,1.77,overcast clouds,0.0,0.0
562,Neijiang,CN,2020-01-13 03:53:18,29.58,105.06,51.08,67,100,6.38,overcast clouds,0.0,0.0
563,Jonesboro,US,2020-01-13 03:49:13,35.84,-90.7,39.2,86,90,12.75,overcast clouds,0.0,0.0
564,Dawson Creek,CA,2020-01-13 03:53:19,55.77,-120.24,-18.4,68,20,6.93,few clouds,0.0,0.0
565,Lar,IN,2020-01-13 03:53:20,26.2,83.97,55.17,61,0,3.89,clear sky,0.0,0.0
566,Westport,US,2020-01-13 03:53:20,41.14,-73.36,48.99,60,1,4.7,clear sky,0.0,0.0
567,Ancona,IT,2020-01-13 03:53:20,43.55,13.17,39.99,83,73,3.36,broken clouds,0.0,0.0
568,Nara,JP,2020-01-13 03:49:10,34.69,135.8,52.0,50,20,14.99,few clouds,0.0,0.0
569,Mercedes,AR,2020-01-13 03:53:21,-34.65,-59.43,73.0,60,0,3.0,clear sky,0.0,0.0
570,Kavaratti,IN,2020-01-13 03:53:21,10.57,72.64,82.4,69,20,4.7,few clouds,0.0,0.0
571,Gediz,TR,2020-01-13 03:53:22,39.04,29.41,28.38,92,40,5.21,scattered clouds,0.0,0.0
572,Vallenar,CL,2020-01-13 03:53:22,-28.57,-70.76,60.62,73,0,1.59,clear sky,0.0,0.0
573,Sijunjung,ID,2020-01-13 03:53:23,-0.69,100.95,80.44,79,76,0.65,light rain,0.31,0.0
574,Taoudenni,ML,2020-01-13 03:53:23,22.68,-3.98,50.18,47,0,8.59,clear sky,0.0,0.0
575,Timra,SE,2020-01-13 03:53:23,62.49,17.33,33.01,100,10,3.36,clear sky,0.0,0.0
576,San Cristobal,VE,2020-01-13 03:53:24,7.77,-72.22,78.8,69,20,4.7,few clouds,0.0,0.0
577,Pangai,TO,2020-01-13 03:53:25,-19.8,-174.35,80.6,78,75,11.41,broken clouds,0.0,0.0
578,Tymovskoye,RU,2020-01-13 03:53:25,50.85,142.66,7.03,87,92,2.3,overcast clouds,0.0,0.0
